state,site,year,date,species,female_count,male_count,longitude,latitude,aphid_count,year_day,cdd
Illinois,Orr,2016,2016-07-01,Rhopalosiphum padi,0,0,-90.82,39.81,0,183,2365.338
Illinois,Orr,2016,2016-07-08,Rhopalosiphum padi,0,0,-90.82,39.81,0,190,2567.21
Illinois,Orr,2016,2016-07-15,Rhopalosiphum padi,0,0,-90.82,39.81,0,197,2812.561
Illinois,Orr,2016,2016-07-22,Rhopalosiphum padi,0,0,-90.82,39.81,0,204,3073.14
Illinois,Orr,2016,2016-07-29,Rhopalosiphum padi,0,0,-90.82,39.81,0,211,3330.398
Illinois,Orr,2016,2016-08-05,Rhopalosiphum padi,0,0,-90.82,39.81,0,218,3570.835
Illinois,Orr,2016,2016-08-12,Rhopalosiphum padi,9,0,-90.82,39.81,9,225,3819.021
Illinois,Orr,2016,2016-08-19,Rhopalosiphum padi,22,0,-90.82,39.81,22,232,4056.839
Illinois,Orr,2016,2016-08-26,Rhopalosiphum padi,5,0,-90.82,39.81,5,239,4268.602
Illinois,Orr,2016,2016-09-02,Rhopalosiphum padi,39,0,-90.82,39.81,39,246,4498.086
Illinois,Orr,2016,2016-09-09,Rhopalosiphum padi,15,0,-90.82,39.81,15,253,4728.506
Illinois,Orr,2016,2016-09-16,Rhopalosiphum padi,18,0,-90.82,39.81,18,260,4926.535
Illinois,Orr,2016,2016-09-23,Rhopalosiphum padi,12,0,-90.82,39.81,12,267,5156.577
Illinois,Orr,2016,2016-09-30,Rhopalosiphum padi,NA,NA,-90.82,39.81,0,274,5323.727
Illinois,Orr,2016,2016-10-07,Rhopalosiphum padi,6,0,-90.82,39.81,6,281,5485.405
Illinois,Orr,2016,2016-10-14,Rhopalosiphum padi,NA,NA,-90.82,39.81,0,288,5594.505
Illinois,Orr,2016,2016-10-21,Rhopalosiphum padi,NA,NA,-90.82,39.81,0,295,5748.173
Indiana,DPAC,2016,2016-04-29,Rhopalosiphum padi,NA,NA,-85.15,40.25,0,120,508.898
Indiana,DPAC,2016,2016-05-06,Rhopalosiphum padi,NA,NA,-85.15,40.25,0,127,594.472
Indiana,DPAC,2016,2016-05-13,Rhopalosiphum padi,NA,NA,-85.15,40.25,0,134,717.9630000000001
Indiana,DPAC,2016,2016-05-20,Rhopalosiphum padi,NA,NA,-85.15,40.25,0,141,787.6070000000001
Indiana,DPAC,2016,2016-05-27,Rhopalosiphum padi,1,0,-85.15,40.25,1,148,962.2990000000001
Indiana,DPAC,2016,2016-06-03,Rhopalosiphum padi,2,0,-85.15,40.25,2,155,1185.6360000000002
Indiana,DPAC,2016,2016-06-10,Rhopalosiphum padi,1,0,-85.15,40.25,1,162,1360.1930000000002
Indiana,DPAC,2016,2016-06-17,Rhopalosiphum padi,0,0,-85.15,40.25,0,169,1583.9080000000001
Indiana,DPAC,2016,2016-06-24,Rhopalosiphum padi,0,0,-85.15,40.25,0,176,1807.2630000000001
Indiana,DPAC,2016,2016-07-01,Rhopalosiphum padi,0,0,-85.15,40.25,0,183,2010.9170000000001
Indiana,DPAC,2016,2016-07-08,Rhopalosiphum padi,0,0,-85.15,40.25,0,190,2212.3030000000003
Indiana,DPAC,2016,2016-07-15,Rhopalosiphum padi,NA,NA,-85.15,40.25,0,197,2440.5
Indiana,DPAC,2016,2016-07-22,Rhopalosiphum padi,0,0,-85.15,40.25,0,204,2668.958
Indiana,DPAC,2016,2016-07-29,Rhopalosiphum padi,0,0,-85.15,40.25,0,211,2917.081
Indiana,DPAC,2016,2016-08-05,Rhopalosiphum padi,NA,NA,-85.15,40.25,0,218,3156.159
Indiana,DPAC,2016,2016-08-12,Rhopalosiphum padi,0,0,-85.15,40.25,0,225,3402.4460000000004
Indiana,DPAC,2016,2016-08-19,Rhopalosiphum padi,0,0,-85.15,40.25,0,232,3632.092
Indiana,DPAC,2016,2016-08-26,Rhopalosiphum padi,0,0,-85.15,40.25,0,239,3840.4170000000004
Indiana,DPAC,2016,2016-09-02,Rhopalosiphum padi,0,0,-85.15,40.25,0,246,4060.991
Indiana,DPAC,2016,2016-09-09,Rhopalosiphum padi,0,0,-85.15,40.25,0,253,4286.0560000000005
Indiana,DPAC,2016,2016-09-16,Rhopalosiphum padi,0,0,-85.15,40.25,0,260,4468.362
Indiana,DPAC,2016,2016-09-23,Rhopalosiphum padi,4,0,-85.15,40.25,4,267,4675.3910000000005
Indiana,DPAC,2016,2016-09-30,Rhopalosiphum padi,11,0,-85.15,40.25,11,274,4825.432
Indiana,DPAC,2016,2016-10-07,Rhopalosiphum padi,4,0,-85.15,40.25,4,281,4986.354
Indiana,DPAC,2016,2016-10-14,Rhopalosiphum padi,1,0,-85.15,40.25,1,288,5089.073
Indiana,DPAC,2016,2016-10-21,Rhopalosiphum padi,4,0,-85.15,40.25,4,295,5230.159000000001
Indiana,NEPAC,2016,2016-04-29,Rhopalosiphum padi,NA,NA,-85.4,41.11,0,120,394.822
Indiana,NEPAC,2016,2016-05-06,Rhopalosiphum padi,NA,NA,-85.4,41.11,0,127,460.61400000000003
Indiana,NEPAC,2016,2016-05-13,Rhopalosiphum padi,NA,NA,-85.4,41.11,0,134,571.316
Indiana,NEPAC,2016,2016-05-20,Rhopalosiphum padi,NA,NA,-85.4,41.11,0,141,636.667
Indiana,NEPAC,2016,2016-05-27,Rhopalosiphum padi,0,0,-85.4,41.11,0,148,808.875
Indiana,NEPAC,2016,2016-06-03,Rhopalosiphum padi,0,0,-85.4,41.11,0,155,1024.526
Indiana,NEPAC,2016,2016-06-10,Rhopalosiphum padi,0,0,-85.4,41.11,0,162,1188.121
Indiana,NEPAC,2016,2016-06-17,Rhopalosiphum padi,NA,NA,-85.4,41.11,0,169,1400.172
Indiana,NEPAC,2016,2016-06-24,Rhopalosiphum padi,0,0,-85.4,41.11,0,176,1613.726
Indiana,NEPAC,2016,2016-07-01,Rhopalosiphum padi,0,0,-85.4,41.11,0,183,1804.555
Indiana,NEPAC,2016,2016-07-08,Rhopalosiphum padi,0,0,-85.4,41.11,0,190,2002.3770000000002
Indiana,NEPAC,2016,2016-07-15,Rhopalosiphum padi,0,0,-85.4,41.11,0,197,2225.552
Indiana,NEPAC,2016,2016-07-22,Rhopalosiphum padi,1,0,-85.4,41.11,1,204,2447.3140000000003
Indiana,NEPAC,2016,2016-07-29,Rhopalosiphum padi,0,0,-85.4,41.11,0,211,2691.2070000000003
Indiana,NEPAC,2016,2016-08-05,Rhopalosiphum padi,0,0,-85.4,41.11,0,218,2924.57
Indiana,NEPAC,2016,2016-08-12,Rhopalosiphum padi,1,0,-85.4,41.11,1,225,3165.205
Indiana,NEPAC,2016,2016-08-19,Rhopalosiphum padi,2,0,-85.4,41.11,2,232,3394.482
Indiana,NEPAC,2016,2016-08-26,Rhopalosiphum padi,6,0,-85.4,41.11,6,239,3590.306
Indiana,NEPAC,2016,2016-09-02,Rhopalosiphum padi,5,0,-85.4,41.11,5,246,3802.465
Indiana,NEPAC,2016,2016-09-09,Rhopalosiphum padi,NA,NA,-85.4,41.11,0,253,4017.1980000000003
Indiana,NEPAC,2016,2016-09-16,Rhopalosiphum padi,4,0,-85.4,41.11,4,260,4186.706
Indiana,NEPAC,2016,2016-09-23,Rhopalosiphum padi,18,0,-85.4,41.11,18,267,4387.327
Indiana,NEPAC,2016,2016-09-30,Rhopalosiphum padi,28,0,-85.4,41.11,28,274,4527.8730000000005
Indiana,NEPAC,2016,2016-10-07,Rhopalosiphum padi,18,0,-85.4,41.11,18,281,4683.539000000001
Indiana,NEPAC,2016,2016-10-14,Rhopalosiphum padi,NA,NA,-85.4,41.11,0,288,4777.087
Indiana,NEPAC,2016,2016-10-21,Rhopalosiphum padi,NA,NA,-85.4,41.11,0,295,4902.378000000001
Indiana,PPAC,2016,2016-04-29,Rhopalosiphum padi,NA,NA,-86.93,41.44,0,120,387.009
Indiana,PPAC,2016,2016-05-06,Rhopalosiphum padi,NA,NA,-86.93,41.44,0,127,443.126
Indiana,PPAC,2016,2016-05-13,Rhopalosiphum padi,NA,NA,-86.93,41.44,0,134,551.5600000000001
Indiana,PPAC,2016,2016-05-20,Rhopalosiphum padi,NA,NA,-86.93,41.44,0,141,616.902
Indiana,PPAC,2016,2016-05-27,Rhopalosiphum padi,3,0,-86.93,41.44,3,148,799.8290000000001
Indiana,PPAC,2016,2016-06-03,Rhopalosiphum padi,1,0,-86.93,41.44,1,155,1008.82
Indiana,PPAC,2016,2016-06-10,Rhopalosiphum padi,1,0,-86.93,41.44,1,162,1179.039
Indiana,PPAC,2016,2016-06-17,Rhopalosiphum padi,0,0,-86.93,41.44,0,169,1395.896
Indiana,PPAC,2016,2016-06-24,Rhopalosiphum padi,0,0,-86.93,41.44,0,176,1616.587
Indiana,PPAC,2016,2016-07-01,Rhopalosiphum padi,0,0,-86.93,41.44,0,183,1812.204
Indiana,PPAC,2016,2016-07-08,Rhopalosiphum padi,0,0,-86.93,41.44,0,190,2015.534
Indiana,PPAC,2016,2016-07-15,Rhopalosiphum padi,0,0,-86.93,41.44,0,197,2235.946
Indiana,PPAC,2016,2016-07-22,Rhopalosiphum padi,0,0,-86.93,41.44,0,204,2461.551
Indiana,PPAC,2016,2016-07-29,Rhopalosiphum padi,2,0,-86.93,41.44,2,211,2705.0660000000003
Indiana,PPAC,2016,2016-08-05,Rhopalosiphum padi,1,0,-86.93,41.44,1,218,2933.956
Indiana,PPAC,2016,2016-08-12,Rhopalosiphum padi,1,0,-86.93,41.44,1,225,3170.775
Indiana,PPAC,2016,2016-08-19,Rhopalosiphum padi,4,0,-86.93,41.44,4,232,3398.1440000000002
Indiana,PPAC,2016,2016-08-26,Rhopalosiphum padi,4,0,-86.93,41.44,4,239,3596.623
Indiana,PPAC,2016,2016-09-02,Rhopalosiphum padi,10,0,-86.93,41.44,10,246,3813.0750000000003
Indiana,PPAC,2016,2016-09-09,Rhopalosiphum padi,39,0,-86.93,41.44,39,253,4031.3810000000003
Indiana,PPAC,2016,2016-09-16,Rhopalosiphum padi,5,0,-86.93,41.44,5,260,4210.6990000000005
Indiana,PPAC,2016,2016-09-23,Rhopalosiphum padi,35,0,-86.93,41.44,35,267,4415.1
Indiana,PPAC,2016,2016-09-30,Rhopalosiphum padi,33,0,-86.93,41.44,33,274,4563.674
Indiana,PPAC,2016,2016-10-07,Rhopalosiphum padi,38,0,-86.93,41.44,38,281,4722.49
Indiana,PPAC,2016,2016-10-14,Rhopalosiphum padi,12,0,-86.93,41.44,12,288,4818.009
Indiana,PPAC,2016,2016-10-21,Rhopalosiphum padi,13,0,-86.93,41.44,13,295,4949.573
Indiana,SEPAC,2016,2016-04-29,Rhopalosiphum padi,NA,NA,-85.53,39.04,0,120,757.845
Indiana,SEPAC,2016,2016-05-06,Rhopalosiphum padi,NA,NA,-85.53,39.04,0,127,866.4590000000001
Indiana,SEPAC,2016,2016-05-13,Rhopalosiphum padi,NA,NA,-85.53,39.04,0,134,1007.14
Indiana,SEPAC,2016,2016-05-20,Rhopalosiphum padi,NA,NA,-85.53,39.04,0,141,1086.711
Indiana,SEPAC,2016,2016-05-27,Rhopalosiphum padi,3,0,-85.53,39.04,3,148,1257.704
Indiana,SEPAC,2016,2016-06-03,Rhopalosiphum padi,1,0,-85.53,39.04,1,155,1478.35
Indiana,SEPAC,2016,2016-06-10,Rhopalosiphum padi,7,0,-85.53,39.04,7,162,1667.694
Indiana,SEPAC,2016,2016-06-17,Rhopalosiphum padi,0,0,-85.53,39.04,0,169,1901.093
Indiana,SEPAC,2016,2016-06-24,Rhopalosiphum padi,0,0,-85.53,39.04,0,176,2139.271
Indiana,SEPAC,2016,2016-07-01,Rhopalosiphum padi,0,0,-85.53,39.04,0,183,2360.25
Indiana,SEPAC,2016,2016-07-08,Rhopalosiphum padi,0,0,-85.53,39.04,0,190,2566.766
Indiana,SEPAC,2016,2016-07-15,Rhopalosiphum padi,0,0,-85.53,39.04,0,197,2798.9500000000003
Indiana,SEPAC,2016,2016-07-22,Rhopalosiphum padi,0,0,-85.53,39.04,0,204,3041.763
Indiana,SEPAC,2016,2016-07-29,Rhopalosiphum padi,0,0,-85.53,39.04,0,211,3304.799
Indiana,SEPAC,2016,2016-08-05,Rhopalosiphum padi,0,0,-85.53,39.04,0,218,3552.7780000000002
Indiana,SEPAC,2016,2016-08-12,Rhopalosiphum padi,0,0,-85.53,39.04,0,225,3804.5550000000003
Indiana,SEPAC,2016,2016-08-19,Rhopalosiphum padi,0,0,-85.53,39.04,0,232,4044.4700000000003
Indiana,SEPAC,2016,2016-08-26,Rhopalosiphum padi,16,0,-85.53,39.04,16,239,4269.202
Indiana,SEPAC,2016,2016-09-02,Rhopalosiphum padi,1,0,-85.53,39.04,1,246,4508.379
Indiana,SEPAC,2016,2016-09-09,Rhopalosiphum padi,0,0,-85.53,39.04,0,253,4739.06
Indiana,SEPAC,2016,2016-09-16,Rhopalosiphum padi,1,0,-85.53,39.04,1,260,4940.113
Indiana,SEPAC,2016,2016-09-23,Rhopalosiphum padi,0,0,-85.53,39.04,0,267,5156.772
Indiana,SEPAC,2016,2016-09-30,Rhopalosiphum padi,1,0,-85.53,39.04,1,274,5316.6140000000005
Indiana,SEPAC,2016,2016-10-07,Rhopalosiphum padi,8,0,-85.53,39.04,8,281,5483.35
Indiana,SEPAC,2016,2016-10-14,Rhopalosiphum padi,6,0,-85.53,39.04,6,288,5601.3330000000005
Indiana,SEPAC,2016,2016-10-21,Rhopalosiphum padi,1,0,-85.53,39.04,1,295,5770.679
Indiana,TPAC,2016,2016-04-29,Rhopalosiphum padi,NA,NA,-86.59,40.18,0,120,518.465
Indiana,TPAC,2016,2016-05-06,Rhopalosiphum padi,NA,NA,-86.59,40.18,0,127,605.2270000000001
Indiana,TPAC,2016,2016-05-13,Rhopalosiphum padi,NA,NA,-86.59,40.18,0,134,727.8810000000001
Indiana,TPAC,2016,2016-05-20,Rhopalosiphum padi,9,0,-86.59,40.18,9,141,797.6060000000001
Indiana,TPAC,2016,2016-05-27,Rhopalosiphum padi,3,0,-86.59,40.18,3,148,977.23
Indiana,TPAC,2016,2016-06-03,Rhopalosiphum padi,3,0,-86.59,40.18,3,155,1193.52
Indiana,TPAC,2016,2016-06-10,Rhopalosiphum padi,0,0,-86.59,40.18,0,162,1372.8290000000002
Indiana,TPAC,2016,2016-06-17,Rhopalosiphum padi,0,0,-86.59,40.18,0,169,1601.5210000000002
Indiana,TPAC,2016,2016-06-24,Rhopalosiphum padi,2,0,-86.59,40.18,2,176,1829.9070000000002
Indiana,TPAC,2016,2016-07-01,Rhopalosiphum padi,0,0,-86.59,40.18,0,183,2031.1490000000001
Indiana,TPAC,2016,2016-07-08,Rhopalosiphum padi,0,0,-86.59,40.18,0,190,2222.1130000000003
Indiana,TPAC,2016,2016-07-15,Rhopalosiphum padi,0,0,-86.59,40.18,0,197,2441.301
Indiana,TPAC,2016,2016-07-22,Rhopalosiphum padi,0,0,-86.59,40.18,0,204,2672.4590000000003
Indiana,TPAC,2016,2016-07-29,Rhopalosiphum padi,0,0,-86.59,40.18,0,211,2916.163
Indiana,TPAC,2016,2016-08-05,Rhopalosiphum padi,0,0,-86.59,40.18,0,218,3147.8340000000003
Indiana,TPAC,2016,2016-08-12,Rhopalosiphum padi,0,0,-86.59,40.18,0,225,3387.092
Indiana,TPAC,2016,2016-08-19,Rhopalosiphum padi,0,0,-86.59,40.18,0,232,3615.568
Indiana,TPAC,2016,2016-08-26,Rhopalosiphum padi,5,0,-86.59,40.18,5,239,3824.01
Indiana,TPAC,2016,2016-09-02,Rhopalosiphum padi,0,0,-86.59,40.18,0,246,4048.4900000000002
Indiana,TPAC,2016,2016-09-09,Rhopalosiphum padi,0,0,-86.59,40.18,0,253,4270.396
Indiana,TPAC,2016,2016-09-16,Rhopalosiphum padi,0,0,-86.59,40.18,0,260,4457.895
Indiana,TPAC,2016,2016-09-23,Rhopalosiphum padi,1,0,-86.59,40.18,1,267,4667.021
Indiana,TPAC,2016,2016-09-30,Rhopalosiphum padi,0,0,-86.59,40.18,0,274,4823.497
Indiana,TPAC,2016,2016-10-07,Rhopalosiphum padi,3,0,-86.59,40.18,3,281,4982.997
Indiana,TPAC,2016,2016-10-14,Rhopalosiphum padi,2,0,-86.59,40.18,2,288,5090.909000000001
Indiana,TPAC,2016,2016-10-21,Rhopalosiphum padi,0,0,-86.59,40.18,0,295,5230.6990000000005
Iowa,Ames,2016,2016-04-29,Rhopalosiphum padi,NA,NA,-93.78,42.02,0,120,400.25
Iowa,Ames,2016,2016-05-06,Rhopalosiphum padi,NA,NA,-93.78,42.02,0,127,473.503
Iowa,Ames,2016,2016-05-13,Rhopalosiphum padi,14,0,-93.78,42.02,14,134,590.001
Iowa,Ames,2016,2016-05-20,Rhopalosiphum padi,27,0,-93.78,42.02,27,141,667.646
Iowa,Ames,2016,2016-05-27,Rhopalosiphum padi,0,0,-93.78,42.02,0,148,837.712
Iowa,Ames,2016,2016-06-03,Rhopalosiphum padi,1,0,-93.78,42.02,1,155,1022.682
Iowa,Ames,2016,2016-06-10,Rhopalosiphum padi,0,0,-93.78,42.02,0,162,1223.4560000000001
Iowa,Ames,2016,2016-06-17,Rhopalosiphum padi,0,0,-93.78,42.02,0,169,1474.657
Iowa,Ames,2016,2016-06-24,Rhopalosiphum padi,0,0,-93.78,42.02,0,176,1702.7730000000001
Iowa,Ames,2016,2016-07-01,Rhopalosiphum padi,0,0,-93.78,42.02,0,183,1914.8780000000002
Iowa,Ames,2016,2016-07-08,Rhopalosiphum padi,0,0,-93.78,42.02,0,190,2114.77
Iowa,Ames,2016,2016-07-15,Rhopalosiphum padi,0,0,-93.78,42.02,0,197,2330.7000000000003
Iowa,Ames,2016,2016-07-22,Rhopalosiphum padi,0,0,-93.78,42.02,0,204,2567.321
Iowa,Ames,2016,2016-07-29,Rhopalosiphum padi,0,0,-93.78,42.02,0,211,2792.485
Iowa,Ames,2016,2016-08-05,Rhopalosiphum padi,0,0,-93.78,42.02,0,218,3011.7090000000003
Iowa,Ames,2016,2016-08-12,Rhopalosiphum padi,NA,NA,-93.78,42.02,0,225,3231.329
Iowa,Ames,2016,2016-08-19,Rhopalosiphum padi,16,0,-93.78,42.02,16,232,3453.802
Iowa,Ames,2016,2016-08-26,Rhopalosiphum padi,4,0,-93.78,42.02,4,239,3636
Iowa,Ames,2016,2016-09-02,Rhopalosiphum padi,10,0,-93.78,42.02,10,246,3831.014
Iowa,Ames,2016,2016-09-09,Rhopalosiphum padi,1,0,-93.78,42.02,1,253,4044.9010000000003
Iowa,Ames,2016,2016-09-16,Rhopalosiphum padi,0,0,-93.78,42.02,0,260,4210.08
Iowa,Ames,2016,2016-09-23,Rhopalosiphum padi,2,0,-93.78,42.02,2,267,4412.6720000000005
Iowa,Ames,2016,2016-09-30,Rhopalosiphum padi,0,0,-93.78,42.02,0,274,4545.874
Iowa,Ames,2016,2016-10-07,Rhopalosiphum padi,0,0,-93.78,42.02,0,281,4673.091
Iowa,Ames,2016,2016-10-14,Rhopalosiphum padi,0,0,-93.78,42.02,0,288,4742.942
Iowa,Ames,2016,2016-10-21,Rhopalosiphum padi,0,0,-93.78,42.02,0,295,4855.795
Iowa,Kanawha,2016,2016-04-29,Rhopalosiphum padi,NA,NA,-93.8,42.93,0,120,312.238
Iowa,Kanawha,2016,2016-05-06,Rhopalosiphum padi,NA,NA,-93.8,42.93,0,127,386.751
Iowa,Kanawha,2016,2016-05-13,Rhopalosiphum padi,NA,NA,-93.8,42.93,0,134,479.048
Iowa,Kanawha,2016,2016-05-20,Rhopalosiphum padi,NA,NA,-93.8,42.93,0,141,554.731
Iowa,Kanawha,2016,2016-05-27,Rhopalosiphum padi,NA,NA,-93.8,42.93,0,148,726.1650000000001
Iowa,Kanawha,2016,2016-06-03,Rhopalosiphum padi,NA,NA,-93.8,42.93,0,155,898.697
Iowa,Kanawha,2016,2016-06-10,Rhopalosiphum padi,NA,NA,-93.8,42.93,0,162,1087.708
Iowa,Kanawha,2016,2016-06-17,Rhopalosiphum padi,NA,NA,-93.8,42.93,0,169,1324.2930000000001
Iowa,Kanawha,2016,2016-06-24,Rhopalosiphum padi,NA,NA,-93.8,42.93,0,176,1534.859
Iowa,Kanawha,2016,2016-07-01,Rhopalosiphum padi,NA,NA,-93.8,42.93,0,183,1730.152
Iowa,Kanawha,2016,2016-07-08,Rhopalosiphum padi,0,0,-93.8,42.93,0,190,1920.117
Iowa,Kanawha,2016,2016-07-15,Rhopalosiphum padi,0,0,-93.8,42.93,0,197,2127.47
Iowa,Kanawha,2016,2016-07-22,Rhopalosiphum padi,0,0,-93.8,42.93,0,204,2353.3179999999998
Iowa,Kanawha,2016,2016-07-29,Rhopalosiphum padi,0,0,-93.8,42.93,0,211,2572.263
Iowa,Kanawha,2016,2016-08-05,Rhopalosiphum padi,2,0,-93.8,42.93,2,218,2787.194
Iowa,Kanawha,2016,2016-08-12,Rhopalosiphum padi,16,0,-93.8,42.93,16,225,2991.28
Iowa,Kanawha,2016,2016-08-19,Rhopalosiphum padi,101,0,-93.8,42.93,101,232,3198.759
Iowa,Kanawha,2016,2016-08-26,Rhopalosiphum padi,462,0,-93.8,42.93,462,239,3369.626
Iowa,Kanawha,2016,2016-09-02,Rhopalosiphum padi,NA,NA,-93.8,42.93,0,246,3550.429
Iowa,Kanawha,2016,2016-09-09,Rhopalosiphum padi,294,0,-93.8,42.93,294,253,3744.237
Iowa,Kanawha,2016,2016-09-16,Rhopalosiphum padi,70,0,-93.8,42.93,70,260,3897.995
Iowa,Kanawha,2016,2016-09-23,Rhopalosiphum padi,8,0,-93.8,42.93,8,267,4081.957
Iowa,Kanawha,2016,2016-09-30,Rhopalosiphum padi,0,0,-93.8,42.93,0,274,4207.95
Iowa,Kanawha,2016,2016-10-07,Rhopalosiphum padi,12,0,-93.8,42.93,12,281,4318.9310000000005
Iowa,Kanawha,2016,2016-10-14,Rhopalosiphum padi,1,0,-93.8,42.93,1,288,4374.689
Iowa,Kanawha,2016,2016-10-21,Rhopalosiphum padi,5,0,-93.8,42.93,5,295,4461.577
Iowa,Nashua,2016,2016-04-29,Rhopalosiphum padi,NA,NA,-92.57,42.93,0,120,311.507
Iowa,Nashua,2016,2016-05-06,Rhopalosiphum padi,NA,NA,-92.57,42.93,0,127,382.951
Iowa,Nashua,2016,2016-05-13,Rhopalosiphum padi,NA,NA,-92.57,42.93,0,134,476.238
Iowa,Nashua,2016,2016-05-20,Rhopalosiphum padi,15,0,-92.57,42.93,15,141,551.192
Iowa,Nashua,2016,2016-05-27,Rhopalosiphum padi,47,0,-92.57,42.93,47,148,731.878
Iowa,Nashua,2016,2016-06-03,Rhopalosiphum padi,13,0,-92.57,42.93,13,155,912.78
Iowa,Nashua,2016,2016-06-10,Rhopalosiphum padi,4,0,-92.57,42.93,4,162,1096.436
Iowa,Nashua,2016,2016-06-17,Rhopalosiphum padi,0,0,-92.57,42.93,0,169,1319.737
Iowa,Nashua,2016,2016-06-24,Rhopalosiphum padi,0,0,-92.57,42.93,0,176,1527.972
Iowa,Nashua,2016,2016-07-01,Rhopalosiphum padi,0,0,-92.57,42.93,0,183,1720.7
Iowa,Nashua,2016,2016-07-08,Rhopalosiphum padi,0,0,-92.57,42.93,0,190,1912.303
Iowa,Nashua,2016,2016-07-15,Rhopalosiphum padi,0,0,-92.57,42.93,0,197,2120.1330000000003
Iowa,Nashua,2016,2016-07-22,Rhopalosiphum padi,0,0,-92.57,42.93,0,204,2346.179
Iowa,Nashua,2016,2016-07-29,Rhopalosiphum padi,0,0,-92.57,42.93,0,211,2561.812
Iowa,Nashua,2016,2016-08-05,Rhopalosiphum padi,12,0,-92.57,42.93,12,218,2780.919
Iowa,Nashua,2016,2016-08-12,Rhopalosiphum padi,35,0,-92.57,42.93,35,225,2991.746
Iowa,Nashua,2016,2016-08-19,Rhopalosiphum padi,759,0,-92.57,42.93,759,232,3203.914
Iowa,Nashua,2016,2016-08-26,Rhopalosiphum padi,97,0,-92.57,42.93,97,239,3377.292
Iowa,Nashua,2016,2016-09-02,Rhopalosiphum padi,443,0,-92.57,42.93,443,246,3559.697
Iowa,Nashua,2016,2016-09-09,Rhopalosiphum padi,61,0,-92.57,42.93,61,253,3758.9860000000003
Iowa,Nashua,2016,2016-09-16,Rhopalosiphum padi,48,0,-92.57,42.93,48,260,3915.579
Iowa,Nashua,2016,2016-09-23,Rhopalosiphum padi,12,0,-92.57,42.93,12,267,4090.0370000000003
Iowa,Nashua,2016,2016-09-30,Rhopalosiphum padi,0,0,-92.57,42.93,0,274,4216.849
Iowa,Nashua,2016,2016-10-07,Rhopalosiphum padi,9,0,-92.57,42.93,9,281,4341.654
Iowa,Nashua,2016,2016-10-14,Rhopalosiphum padi,1,0,-92.57,42.93,1,288,4402.821
Iowa,Nashua,2016,2016-10-21,Rhopalosiphum padi,8,0,-92.57,42.93,8,295,4497.054
Iowa,Sutherland,2016,2016-04-29,Rhopalosiphum padi,NA,NA,-95.54,42.93,0,120,332.288
Iowa,Sutherland,2016,2016-05-06,Rhopalosiphum padi,NA,NA,-95.54,42.93,0,127,410.98600000000005
Iowa,Sutherland,2016,2016-05-13,Rhopalosiphum padi,NA,NA,-95.54,42.93,0,134,517.1880000000001
Iowa,Sutherland,2016,2016-05-20,Rhopalosiphum padi,23,0,-95.54,42.93,23,141,595.796
Iowa,Sutherland,2016,2016-05-27,Rhopalosiphum padi,9,0,-95.54,42.93,9,148,769.1560000000001
Iowa,Sutherland,2016,2016-06-03,Rhopalosiphum padi,19,0,-95.54,42.93,19,155,944.1270000000001
Iowa,Sutherland,2016,2016-06-10,Rhopalosiphum padi,2,0,-95.54,42.93,2,162,1138.808
Iowa,Sutherland,2016,2016-06-17,Rhopalosiphum padi,0,0,-95.54,42.93,0,169,1392.871
Iowa,Sutherland,2016,2016-06-24,Rhopalosiphum padi,1,0,-95.54,42.93,1,176,1617.8010000000002
Iowa,Sutherland,2016,2016-07-01,Rhopalosiphum padi,0,0,-95.54,42.93,0,183,1823.804
Iowa,Sutherland,2016,2016-07-08,Rhopalosiphum padi,0,0,-95.54,42.93,0,190,2022.49
Iowa,Sutherland,2016,2016-07-15,Rhopalosiphum padi,0,0,-95.54,42.93,0,197,2230.131
Iowa,Sutherland,2016,2016-07-22,Rhopalosiphum padi,0,0,-95.54,42.93,0,204,2468.372
Iowa,Sutherland,2016,2016-07-29,Rhopalosiphum padi,3,0,-95.54,42.93,3,211,2690.944
Iowa,Sutherland,2016,2016-08-05,Rhopalosiphum padi,17,0,-95.54,42.93,17,218,2907.279
Iowa,Sutherland,2016,2016-08-12,Rhopalosiphum padi,80,0,-95.54,42.93,80,225,3119.717
Iowa,Sutherland,2016,2016-08-19,Rhopalosiphum padi,888,0,-95.54,42.93,888,232,3332.902
Iowa,Sutherland,2016,2016-08-26,Rhopalosiphum padi,58,0,-95.54,42.93,58,239,3501.582
Iowa,Sutherland,2016,2016-09-02,Rhopalosiphum padi,132,0,-95.54,42.93,132,246,3690.5570000000002
Iowa,Sutherland,2016,2016-09-09,Rhopalosiphum padi,57,0,-95.54,42.93,57,253,3878.236
Iowa,Sutherland,2016,2016-09-16,Rhopalosiphum padi,22,0,-95.54,42.93,22,260,4019.592
Iowa,Sutherland,2016,2016-09-23,Rhopalosiphum padi,14,0,-95.54,42.93,14,267,4222.751
Iowa,Sutherland,2016,2016-09-30,Rhopalosiphum padi,1,0,-95.54,42.93,1,274,4344.523
Iowa,Sutherland,2016,2016-10-07,Rhopalosiphum padi,3,0,-95.54,42.93,3,281,4450.698
Iowa,Sutherland,2016,2016-10-14,Rhopalosiphum padi,1,0,-95.54,42.93,1,288,4503.89
Iowa,Sutherland,2016,2016-10-21,Rhopalosiphum padi,1,0,-95.54,42.93,1,295,4588.807
